Session, Time, Freq (MHz), KrakenSDR ID, Latitude, Longitude, Bearing, Direction
(12, '2024-10-13T23:00:13.709869', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 341.0)
(12, '2024-10-13T23:00:13.712037', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 341.0)
(12, '2024-10-13T23:00:14.150497', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 342.0)
(12, '2024-10-13T23:00:14.152604', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 342.0)
(12, '2024-10-13T23:00:14.586193', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 341.0)
(12, '2024-10-13T23:00:14.588259', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 341.0)
(12, '2024-10-13T23:00:15.028626', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 342.0)
(12, '2024-10-13T23:00:15.030560', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 342.0)
(12, '2024-10-13T23:00:15.489716', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 341.0)
(12, '2024-10-13T23:00:15.491744', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 341.0)
(12, '2024-10-13T23:00:15.884843', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(12, '2024-10-13T23:00:15.887071', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(12, '2024-10-13T23:00:16.328465', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(12, '2024-10-13T23:00:16.330364', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(12, '2024-10-13T23:00:16.764010', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:16.766165', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:17.211182', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(12, '2024-10-13T23:00:17.213038', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(12, '2024-10-13T23:00:17.646042', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(12, '2024-10-13T23:00:17.647940', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(12, '2024-10-13T23:00:18.082918', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(12, '2024-10-13T23:00:18.084914', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(12, '2024-10-13T23:00:18.529883', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:18.531759', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:18.953555', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:18.955794', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:19.393798', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:19.395634', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:19.819718', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:19.821641', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:20.266967', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:20.269027', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:20.695181', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:20.697226', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:21.142064', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:21.144196', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:21.566915', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(12, '2024-10-13T23:00:21.568847', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(12, '2024-10-13T23:00:22.003099', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:22.005052', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:22.451230', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:22.453245', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:22.886905', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:22.889415', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:23.328660', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:23.330632', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:23.752029', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:23.754172', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:24.202440', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:24.204431', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:24.629142', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:24.631178', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:25.064957', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:25.066846', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:25.502286', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(12, '2024-10-13T23:00:25.504159', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(12, '2024-10-13T23:00:25.949994', 96.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(12, '2024-10-13T23:00:25.951945', 96.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13 20:00:26', None, None, None, None, None, None)
(13, '2024-10-13T23:00:26.373286', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:26.375380', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:27.910619', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 338.0)
(13, '2024-10-13T23:00:27.912455', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 338.0)
(13, '2024-10-13T23:00:28.892810', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 338.0)
(13, '2024-10-13T23:00:28.894861', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 338.0)
(13, '2024-10-13T23:00:32.085620', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 338.0)
(13, '2024-10-13T23:00:32.089000', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 338.0)
(13, '2024-10-13T23:00:32.376955', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:32.379110', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:32.823293', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 341.0)
(13, '2024-10-13T23:00:32.825229', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 341.0)
(13, '2024-10-13T23:00:33.256101', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 341.0)
(13, '2024-10-13T23:00:33.258002', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 341.0)
(13, '2024-10-13T23:00:33.692261', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 341.0)
(13, '2024-10-13T23:00:33.694429', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 341.0)
(13, '2024-10-13T23:00:34.128432', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:34.130251', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:34.568358', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:34.570211', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:35.014393', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:35.016219', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:35.450185', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:35.452142', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:35.897217', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:35.899338', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:36.315002', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:36.317039', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:36.756322', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:36.765702', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:37.209223', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:37.383535', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:37.649111', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:37.674896', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:38.062555', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:38.064945', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:38.520116', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:38.522248', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:38.944336', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:38.946542', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:39.380571', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:39.382699', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:39.818738', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:39.820522', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:40.262370', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:40.264886', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:40.752051', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:40.753879', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:41.129521', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:41.131375', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:41.559013', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:41.561305', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:41.995156', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:41.997012', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:42.429035', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:42.431016', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:42.876827', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:42.878873', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:43.311865', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:43.314971', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:43.757647', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:43.759748', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:44.183557', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:44.185521', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:44.619817', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:44.621892', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:45.052690', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:45.054669', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:45.487812', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:45.489800', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:45.941926', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:45.944750', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:46.357547', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:46.359599', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:46.803256', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:46.805302', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:47.246898', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:47.248937', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:47.682574', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:47.684707', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:48.115564', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:48.117594', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:48.560187', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:48.562795', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:48.996731', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:48.999211', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:49.430227', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:49.432575', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:49.870679', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:49.970447', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:50.297543', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(13, '2024-10-13T23:00:50.300899', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(13, '2024-10-13T23:00:50.729799', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:50.731778', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:51.173751', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:51.177162', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:51.609414', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 338.0)
(13, '2024-10-13T23:00:51.611490', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 338.0)
(13, '2024-10-13T23:00:52.053776', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 338.0)
(13, '2024-10-13T23:00:52.055935', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 338.0)
(13, '2024-10-13T23:00:52.488849', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:52.490944', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(13, '2024-10-13T23:00:52.929074', 95.6, 2, 47.131840148609655, 37.454905671766035, 140.0, 339.0)
(13, '2024-10-13T23:00:52.930987', 95.6, 1, 47.152155637669935, 37.51730917399983, 180.0, 339.0)
(14, '2024-10-13 20:00:52', None, None, None, None, None, None)
(14, '2024-10-13T23:00:53.374087', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 340.0)
(14, '2024-10-13T23:00:53.377034', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 340.0)
(14, '2024-10-13T23:00:54.889870', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 346.0)
(14, '2024-10-13T23:00:54.892034', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 346.0)
(14, '2024-10-13T23:00:55.869105', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 346.0)
(14, '2024-10-13T23:00:55.871053', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 346.0)
(14, '2024-10-13T23:01:03.869569', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:03.871833', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:04.162358', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:04.164313', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:04.599480', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:04.601558', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:05.053235', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:05.055257', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:05.468518', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:05.470460', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:05.914622', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:05.916641', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:06.360587', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:06.363774', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:06.786385', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:06.788340', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:07.224024', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:07.226211', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:07.671039', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:07.673027', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:08.107163', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:08.109231', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:08.545101', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:08.547190', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:08.982209', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:08.983915', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:09.420322', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:09.422173', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:09.856356', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:09.858328', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:10.292686', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:10.294621', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:10.719310', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:10.721412', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:11.152866', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:11.154728', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:11.592470', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:11.594405', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:12.037162', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:12.039075', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:12.471180', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:12.473173', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:12.917663', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:12.919507', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:13.353577', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:13.355578', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:13.787306', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:13.789149', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:14.210860', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:14.212904', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:14.657901', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:14.660053', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:15.090325', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:15.093827', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:15.526275', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 1.0)
(14, '2024-10-13T23:01:15.528391', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 1.0)
(14, '2024-10-13T23:01:15.972902', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 1.0)
(14, '2024-10-13T23:01:15.974877', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 1.0)
(14, '2024-10-13T23:01:16.409109', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:16.411114', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:16.839334', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 3.0)
(14, '2024-10-13T23:01:16.841295', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 3.0)
(14, '2024-10-13T23:01:17.276179', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 3.0)
(14, '2024-10-13T23:01:17.278094', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 3.0)
(14, '2024-10-13T23:01:17.712360', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 3.0)
(14, '2024-10-13T23:01:17.714425', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 3.0)
(14, '2024-10-13T23:01:18.158575', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:18.160558', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:18.583509', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:18.585477', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:19.041353', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:19.043231', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:19.467332', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
(14, '2024-10-13T23:01:19.469386', 98.0, 1, 47.152155637669935, 37.51730917399983, 180.0, 2.0)
(14, '2024-10-13T23:01:19.903965', 98.0, 2, 47.131840148609655, 37.454905671766035, 140.0, 2.0)
